,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5
1732,5.46887316280939,15.024868488968973,8.32094174624639,0.0,36.89112852788131,36.41616025510605,8.665774591209576,38.68183125893131,25.7126695545737,0.0,26.218489256291505,12.054696752327153,0.0,10.02511203624109,35.96673258325865,5.869337146171315,1.4987594193366596,14.431436803846987
1733,5.548365221302266,15.039259133856067,8.385116552444366,0.0,36.89112852788131,36.41616025510605,8.53630130553031,38.71386259309517,25.694131932347158,0.0,8.632140354976292,31.639600053898597,0.0,10.02511203624109,35.96673258325865,5.896124499937049,1.4991091321274008,14.438989244403281
1734,5.526055667657564,15.026455436384845,8.32113174926535,0.0,36.89112852788131,36.41616025510605,8.49187686277575,38.684457833049784,25.691011865125354,0.0,8.632140354976292,31.639600053898597,0.0,10.02511203624109,35.96673258325865,5.826838423148139,1.4983464434511966,14.469500199217812
1735,5.5550352826353695,14.99819423659042,8.293135678223383,0.0,36.89112852788131,36.41616025510605,8.61504885048688,38.67368075580303,25.721379068869915,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.744430010233972,1.4718674731262469,14.422461290575853
1736,8.557277531171502,38.6620112406107,25.708746030236494,5.9124258020442095,1.4653859483412612,14.433924062793151,5.774069876823438,15.030782944295563,8.335762263654194,0.0,25.82645881869574,22.59955307288795,0.0,22.84036295641203,13.617308255555033,0.0,8.108996343437413,31.9956395783369
1737,8.724342290404286,38.68585801814148,25.697221705172836,0.0,48.66570477250469,46.207418907998665,0.0,36.639272186736676,39.9002047031603,0.0,22.273510292825055,30.943871039619918,5.544260693033258,15.039833910291616,8.318019045222897,5.844797040771967,1.4541526039112753,14.441158993842604
1738,8.663122711330029,38.68486443859477,25.723313074453785,0.0,49.640831135659546,10.031182637347625,0.0,32.620559943470354,20.135217307112985,0.0,22.273510292825055,30.943871039619918,5.559641900641281,15.027879603007303,8.305271478439584,5.8868741314601465,1.4612216611151958,14.431340532862544
1739,5.533512705551597,15.047694289600209,8.295493512585056,0.0,3.1432325804190087,0.7555227179176505,8.575623662210875,38.66394185193405,25.69841227915723,0.0,8.632140354976292,31.639600053898597,0.0,10.02511203624109,35.96673258325865,5.872737210525619,1.4502748569032828,14.434951337197608
1740,5.4968852037311775,15.045121775654934,8.319968316193526,0.0,24.40044009296085,12.385852325669406,8.577139022938216,38.67774063874175,25.703379065769127,0.0,8.632140354976292,31.639600053898597,0.0,7.277258759364313,6.048241912831687,5.883926917890783,1.4866939405745183,14.443739005830537
1741,8.599448251927337,38.658531305958654,25.742789822143408,0.0,23.342117041948406,11.318310602829712,0.0,4.650446856165013,2.141131409783037,0.0,0.242132998713962,5.906542009637422,5.570729562718485,15.003935777370323,8.314330984392305,5.829531636655622,1.4814762159110209,14.45458389692343
1742,0.0,28.155808695583374,38.53708475862804,8.627290795632142,38.689412642586234,25.71664282978317,0.0,41.2657663092596,39.71373055743433,5.815962232835469,1.4628963468778522,14.493511311791421,5.5227103016034516,15.034670876375241,8.366849988611621,0.0,22.981060599269792,7.557440645003361
1743,5.563257720619085,15.01272384439689,8.323679050200635,0.0,36.89112852788131,36.41616025510605,8.524628075999097,38.663065291378146,25.711774420610187,0.0,8.632140354976292,31.639600053898597,0.0,7.277258759364313,6.048241912831687,5.817761944033743,1.478047539099039,14.443591956027593
1744,8.571771186824737,38.672825127975216,25.711271909351197,0.0,21.183021600536918,48.89363088984069,0.0,26.971809167908166,41.144795078824906,0.0,14.266332621387889,24.080923425178213,5.527107221905735,15.03306599855344,8.317450463511786,5.855997929387548,1.475893858486577,14.434519252809563
1745,8.648125002138993,38.67755982462662,25.698401043700642,0.0,27.461898224830765,38.00393777977625,0.0,0.6129648202932825,42.12307223986034,0.0,8.031136951590117,11.039044960899142,5.435695606630888,15.011920066475243,8.347673263401942,5.793545858661085,1.4678946647518973,14.421908531121357
1746,5.484354315252184,15.062806638086375,8.322389469602683,0.0,36.89112852788131,36.41616025510605,8.566914131143767,38.68814020456826,25.71434319054086,0.0,7.693751802660081,48.87488382191777,0.0,13.5859985693336,1.843200096426112,5.815301990151766,1.4504426421599192,14.406527778051064
